1.3970461065256796, 103.88168938051157
1.392193366944645, 103.87750563306257
1.3964673870336781, 103.89513734750588
1.3741738531294714, 103.96142867260357
1.3970000352966223, 103.87823144695625
1.3941058330512957, 103.87524871008509
1.3903327003033288, 103.88000552219727
1.3963689354684246, 103.8897177933891
1.390715256015856, 103.89048180251991
1.389802780249019, 103.88647505255724
1.3939974071215235, 103.89929034909169
1.4013202281871957, 103.89130877216515
1.3868063618413917, 103.89612466495701
1.4055327317071737, 103.89703003419655
1.4031109074804702, 103.90195411708976
1.3570809809207025, 103.95918131792953
1.3532712337800754, 103.95610995547024
1.3532378729108936, 103.95228076038806
1.3581126489427735, 103.98986176311318
1.2850805378451813, 103.83485203692152
1.2899066928322542, 103.82821919649989
1.2753868010394493, 103.84145863472764
1.2915174534197134, 103.84981154080029
1.2766722034677367, 103.81090431266485
1.2738043313552085, 103.8258039559094  
1.2805941328819004, 103.81143486879564
1.2863373185454232, 103.80999687215237
1.3780283380194862, 103.87773663098721
1.3742773796155305, 103.87914967953796
1.3716715195132176, 103.87533737966228
1.3738534508816789, 103.85605719533379
1.3822264508865618, 103.84134481438716
1.379271227528678, 103.83621918363957
